Crawler,"Crawling date",position
BE_LIEGE,"07-07-2022 01:11:47",1
BE_ATH,"07-07-2022 01:11:54",1
BE_WEST_FLANDERS,"07-07-2022 01:12:12",1
BE_EAST_FLANDERS,"07-07-2022 01:12:16",1
BE_LIMBURG,"07-07-2022 01:12:17",1
BE_ANTWERP,"07-07-2022 13:11:36",1
BE_BRUSSELS,"07-07-2022 13:11:43",1
BE_LIEGE,"07-07-2022 13:11:44",1
BE_NAMUR,"07-07-2022 13:11:46",1
BE_ATH,"07-07-2022 13:11:57",1
BE_WEST_FLANDERS,"07-07-2022 13:12:09",1
BE_EAST_FLANDERS,"07-07-2022 13:12:19",1
BE_LIMBURG,"07-07-2022 13:12:16",1
BE_ANTWERP,"08-07-2022 01:11:47",1
BE_NAMUR,"08-07-2022 01:11:47",1
BE_LIEGE,"08-07-2022 01:11:49",1
BE_ATH,"08-07-2022 01:12:00",1
BE_WEST_FLANDERS,"08-07-2022 01:12:10",1
BE_LIMBURG,"08-07-2022 01:12:21",1
BE_EAST_FLANDERS,"08-07-2022 01:12:23",1
BE_ANTWERP,"08-07-2022 13:11:40",1
BE_LIEGE,"08-07-2022 13:11:48",1
BE_NAMUR,"08-07-2022 13:11:49",1
BE_BRUSSELS,"08-07-2022 13:11:57",1
BE_ATH,"08-07-2022 13:12:00",1
BE_WEST_FLANDERS,"08-07-2022 13:12:17",1
BE_LIMBURG,"08-07-2022 13:12:30",1
BE_EAST_FLANDERS,"08-07-2022 13:12:31",1
BE_ANTWERP,"09-07-2022 01:11:34",1
BE_LIEGE,"09-07-2022 01:11:43",1
BE_NAMUR,"09-07-2022 01:11:46",1
BE_ATH,"09-07-2022 01:11:59",1
BE_BRUSSELS,"09-07-2022 01:11:58",1
BE_WEST_FLANDERS,"09-07-2022 01:12:05",1
BE_LIMBURG,"09-07-2022 01:12:16",1
BE_EAST_FLANDERS,"09-07-2022 01:12:18",1
BE_ANTWERP,"09-07-2022 13:11:35",1
BE_NAMUR,"09-07-2022 13:11:47",1
BE_LIEGE,"09-07-2022 13:11:48",1
BE_ATH,"09-07-2022 13:11:57",1
BE_WEST_FLANDERS,"09-07-2022 13:12:09",1
BE_LIMBURG,"09-07-2022 13:12:28",1
BE_EAST_FLANDERS,"09-07-2022 13:12:29",1
BE_BRUSSELS,"09-07-2022 13:12:42",1
BE_ANTWERP,"10-07-2022 01:11:40",1
BE_NAMUR,"10-07-2022 01:11:44",1
BE_LIEGE,"10-07-2022 01:11:46",1
BE_BRUSSELS,"10-07-2022 01:11:53",1
BE_ATH,"10-07-2022 01:11:55",1
BE_WEST_FLANDERS,"10-07-2022 01:12:09",1
BE_EAST_FLANDERS,"10-07-2022 01:12:21",1
BE_LIMBURG,"10-07-2022 01:12:23",1
BE_ANTWERP,"10-07-2022 13:11:35",1
BE_NAMUR,"10-07-2022 13:11:45",1
BE_LIEGE,"10-07-2022 13:11:47",1
BE_ATH,"10-07-2022 13:11:55",1
BE_BRUSSELS,"10-07-2022 13:12:08",1
BE_EAST_FLANDERS,"10-07-2022 13:12:17",1
BE_LIMBURG,"10-07-2022 13:12:22",1
BE_WEST_FLANDERS,"10-07-2022 13:12:26",1
BE_ANTWERP,"11-07-2022 01:11:32",1
BE_LIEGE,"11-07-2022 01:11:45",1
BE_BRUSSELS,"11-07-2022 01:11:45",1
BE_NAMUR,"11-07-2022 01:11:45",1
BE_ATH,"11-07-2022 01:12:00",1
BE_WEST_FLANDERS,"11-07-2022 01:12:07",1
BE_LIMBURG,"11-07-2022 01:12:10",1
BE_EAST_FLANDERS,"11-07-2022 01:12:12",1
BE_ANTWERP,"11-07-2022 13:11:38",1
BE_LIEGE,"11-07-2022 13:11:47",1
BE_BRUSSELS,"11-07-2022 13:11:43",1
BE_NAMUR,"11-07-2022 13:11:48",1
BE_ATH,"11-07-2022 13:11:59",1
BE_WEST_FLANDERS,"11-07-2022 13:12:14",1
BE_EAST_FLANDERS,"11-07-2022 13:12:16",1
BE_LIMBURG,"11-07-2022 13:12:29",1
BE_ANTWERP,"12-07-2022 01:11:39",1
BE_NAMUR,"12-07-2022 01:11:44",1
BE_LIEGE,"12-07-2022 01:11:46",1
BE_BRUSSELS,"12-07-2022 01:11:50",1
BE_ATH,"12-07-2022 01:11:56",1
BE_WEST_FLANDERS,"12-07-2022 01:12:15",1
BE_EAST_FLANDERS,"12-07-2022 01:12:22",1
BE_LIMBURG,"12-07-2022 01:12:26",1
BE_ANTWERP,"12-07-2022 13:11:38",1
BE_LIEGE,"12-07-2022 13:11:48",1
BE_NAMUR,"12-07-2022 13:11:48",1
BE_ATH,"12-07-2022 13:11:57",1
BE_EAST_FLANDERS,"12-07-2022 13:12:11",1
BE_WEST_FLANDERS,"12-07-2022 13:12:23",1
BE_LIMBURG,"12-07-2022 13:12:26",1
BE_BRUSSELS,"12-07-2022 13:12:32",1
BE_ANTWERP,"13-07-2022 01:11:35",1
BE_NAMUR,"13-07-2022 01:11:45",1
BE_LIEGE,"13-07-2022 01:11:45",1
BE_ATH,"13-07-2022 01:11:59",1
BE_BRUSSELS,"13-07-2022 01:12:11",1
BE_EAST_FLANDERS,"13-07-2022 01:12:12",1
BE_WEST_FLANDERS,"13-07-2022 01:12:13",1
BE_LIMBURG,"13-07-2022 01:12:18",1
BE_ANTWERP,"13-07-2022 13:11:45",1
BE_NAMUR,"13-07-2022 13:11:46",1
BE_LIEGE,"13-07-2022 13:11:47",1
BE_ATH,"13-07-2022 13:12:01",1
BE_WEST_FLANDERS,"13-07-2022 13:12:20",1
BE_LIMBURG,"13-07-2022 13:12:20",1
BE_EAST_FLANDERS,"13-07-2022 13:12:26",1
BE_BRUSSELS,"13-07-2022 13:12:27",1
BE_LIEGE,"14-07-2022 01:11:42",1
BE_NAMUR,"14-07-2022 01:11:42",1
BE_ANTWERP,"14-07-2022 01:11:44",1
BE_ATH,"14-07-2022 01:11:58",1
BE_WEST_FLANDERS,"14-07-2022 01:12:09",1
BE_LIMBURG,"14-07-2022 01:12:15",1
BE_EAST_FLANDERS,"14-07-2022 01:12:20",1
BE_BRUSSELS,"14-07-2022 01:12:20",1
BE_ANTWERP,"14-07-2022 13:11:37",1
BE_LIEGE,"14-07-2022 13:11:42",1
BE_NAMUR,"14-07-2022 13:11:45",1
BE_ATH,"14-07-2022 13:11:58",1
BE_EAST_FLANDERS,"14-07-2022 13:12:17",1
BE_LIMBURG,"14-07-2022 13:12:32",1
BE_WEST_FLANDERS,"14-07-2022 13:12:33",1
BE_BRUSSELS,"14-07-2022 13:12:57",1
BE_ANTWERP,"15-07-2022 01:11:34",1
BE_NAMUR,"15-07-2022 01:11:44",1
BE_LIEGE,"15-07-2022 01:11:46",1
BE_ATH,"15-07-2022 01:11:57",1
BE_WEST_FLANDERS,"15-07-2022 01:12:08",1
BE_BRUSSELS,"15-07-2022 01:12:15",1
BE_LIMBURG,"15-07-2022 01:12:15",1
BE_EAST_FLANDERS,"15-07-2022 01:12:17",1
BE_ANTWERP,"15-07-2022 13:11:42",1
BE_NAMUR,"15-07-2022 13:11:45",1
BE_LIEGE,"15-07-2022 13:11:47",1
BE_ATH,"15-07-2022 13:11:55",1
BE_BRUSSELS,"15-07-2022 13:11:56",1
BE_EAST_FLANDERS,"15-07-2022 13:12:18",1
BE_WEST_FLANDERS,"15-07-2022 13:12:14",1
BE_LIMBURG,"15-07-2022 13:12:19",1
BE_ANTWERP,"16-07-2022 01:11:42",1
BE_LIEGE,"16-07-2022 01:11:45",1
BE_NAMUR,"16-07-2022 01:11:46",1
BE_ATH,"16-07-2022 01:11:52",1
BE_WEST_FLANDERS,"16-07-2022 01:12:12",1
BE_LIMBURG,"16-07-2022 01:12:14",1
BE_EAST_FLANDERS,"16-07-2022 01:12:13",1
BE_BRUSSELS,"16-07-2022 01:12:20",1
BE_ANTWERP,"16-07-2022 13:11:37",1
BE_NAMUR,"16-07-2022 13:11:43",1
BE_LIEGE,"16-07-2022 13:11:44",1
BE_ATH,"16-07-2022 13:11:57",1
BE_BRUSSELS,"16-07-2022 13:12:05",1
BE_WEST_FLANDERS,"16-07-2022 13:12:11",1
BE_EAST_FLANDERS,"16-07-2022 13:12:19",1
BE_LIMBURG,"16-07-2022 13:12:25",1
BE_BRUSSELS,"17-07-2022 01:11:38",1
BE_ANTWERP,"17-07-2022 01:11:42",1
BE_LIEGE,"17-07-2022 01:11:43",1
BE_NAMUR,"17-07-2022 01:11:43",1
BE_ATH,"17-07-2022 01:11:55",1
BE_WEST_FLANDERS,"17-07-2022 01:12:10",1
BE_LIMBURG,"17-07-2022 01:12:12",1
BE_EAST_FLANDERS,"17-07-2022 01:12:20",1
BE_ANTWERP,"17-07-2022 13:11:44",1
BE_LIEGE,"17-07-2022 13:11:45",1
BE_NAMUR,"17-07-2022 13:11:45",1
BE_ATH,"17-07-2022 13:11:55",1
BE_EAST_FLANDERS,"17-07-2022 13:12:12",1
BE_WEST_FLANDERS,"17-07-2022 13:12:13",1
BE_LIMBURG,"17-07-2022 13:12:15",1
BE_BRUSSELS,"17-07-2022 13:13:49",1
BE_ANTWERP,"18-07-2022 01:11:33",1
BE_LIEGE,"18-07-2022 01:11:40",1
BE_NAMUR,"18-07-2022 01:11:44",1
BE_BRUSSELS,"18-07-2022 01:11:50",1
BE_ATH,"18-07-2022 01:11:52",1
BE_WEST_FLANDERS,"18-07-2022 01:12:02",1
BE_LIMBURG,"18-07-2022 01:12:17",1
BE_EAST_FLANDERS,"18-07-2022 01:12:22",1
BE_ANTWERP,"18-07-2022 13:11:35",1
BE_NAMUR,"18-07-2022 13:11:46",1
BE_LIEGE,"18-07-2022 13:11:50",1
BE_ATH,"18-07-2022 13:11:58",1
BE_WEST_FLANDERS,"18-07-2022 13:12:17",1
BE_BRUSSELS,"18-07-2022 13:12:22",1
BE_EAST_FLANDERS,"18-07-2022 13:12:22",1
BE_LIMBURG,"18-07-2022 13:12:29",1
BE_ANTWERP,"19-07-2022 01:11:35",1
BE_NAMUR,"19-07-2022 01:11:44",1
BE_BRUSSELS,"19-07-2022 01:11:44",1
BE_ATH,"19-07-2022 01:11:54",1
BE_WEST_FLANDERS,"19-07-2022 01:12:02",1
BE_EAST_FLANDERS,"19-07-2022 01:12:17",1
BE_LIMBURG,"19-07-2022 01:12:21",1
BE_ANTWERP,"19-07-2022 13:11:38",1
BE_LIEGE,"19-07-2022 13:11:45",1
BE_NAMUR,"19-07-2022 13:11:46",1
BE_LIMBURG,"19-07-2022 13:11:50",1
BE_ATH,"19-07-2022 13:11:56",1
BE_WEST_FLANDERS,"19-07-2022 13:12:09",1
BE_EAST_FLANDERS,"19-07-2022 13:12:16",1
BE_BRUSSELS,"19-07-2022 13:12:24",1
BE_NAMUR,"20-07-2022 01:11:43",1
BE_ANTWERP,"20-07-2022 01:11:44",1
BE_LIEGE,"20-07-2022 01:11:44",1
BE_ATH,"20-07-2022 01:11:58",1
BE_WEST_FLANDERS,"20-07-2022 01:12:08",1
BE_BRUSSELS,"20-07-2022 01:12:15",1
BE_EAST_FLANDERS,"20-07-2022 01:12:18",1
BE_LIMBURG,"20-07-2022 01:12:21",1
BE_ANTWERP,"20-07-2022 13:11:42",1
BE_NAMUR,"20-07-2022 13:11:47",1
BE_ATH,"20-07-2022 13:11:53",1
BE_BRUSSELS,"20-07-2022 13:11:57",1
BE_LIEGE,"20-07-2022 13:12:10",1
BE_WEST_FLANDERS,"20-07-2022 13:12:21",1
BE_EAST_FLANDERS,"20-07-2022 13:12:21",1
BE_LIMBURG,"20-07-2022 13:12:31",1
BE_ANTWERP,"21-07-2022 01:11:40",1
BE_LIEGE,"21-07-2022 01:11:42",1
BE_NAMUR,"21-07-2022 01:11:42",1
BE_ATH,"21-07-2022 01:11:59",1
BE_WEST_FLANDERS,"21-07-2022 01:12:11",1
BE_BRUSSELS,"21-07-2022 01:12:11",1
BE_LIMBURG,"21-07-2022 01:12:14",1
BE_EAST_FLANDERS,"21-07-2022 01:12:18",1
BE_LIEGE,"21-07-2022 13:11:42",1
BE_ANTWERP,"21-07-2022 13:11:43",1
BE_NAMUR,"21-07-2022 13:11:47",1
BE_ATH,"21-07-2022 13:11:53",1
BE_WEST_FLANDERS,"21-07-2022 13:12:11",1
BE_BRUSSELS,"21-07-2022 13:12:15",1
BE_LIMBURG,"21-07-2022 13:12:27",1
BE_EAST_FLANDERS,"21-07-2022 13:12:30",1
BE_ANTWERP,"22-07-2022 01:11:39",1
BE_LIEGE,"22-07-2022 01:11:45",1
BE_NAMUR,"22-07-2022 01:11:45",1
BE_BRUSSELS,"22-07-2022 01:11:58",1
BE_ATH,"22-07-2022 01:11:58",1
BE_WEST_FLANDERS,"22-07-2022 01:12:13",1
BE_EAST_FLANDERS,"22-07-2022 01:12:25",1
BE_LIMBURG,"22-07-2022 01:12:32",1
BE_ANTWERP,"22-07-2022 13:11:38",1
BE_LIEGE,"22-07-2022 13:11:44",1
BE_NAMUR,"22-07-2022 13:11:45",1
BE_ATH,"22-07-2022 13:11:57",1
BE_BRUSSELS,"22-07-2022 13:12:03",1
BE_WEST_FLANDERS,"22-07-2022 13:12:12",1
BE_LIMBURG,"22-07-2022 13:12:20",1
BE_EAST_FLANDERS,"22-07-2022 13:12:28",1
BE_ANTWERP,"23-07-2022 01:11:36",1
BE_LIEGE,"23-07-2022 01:11:43",1
BE_NAMUR,"23-07-2022 01:11:46",1
BE_ATH,"23-07-2022 01:11:55",1
BE_WEST_FLANDERS,"23-07-2022 01:12:03",1
BE_BRUSSELS,"23-07-2022 01:12:05",1
BE_LIMBURG,"23-07-2022 01:12:13",1
BE_EAST_FLANDERS,"23-07-2022 01:12:24",1
BE_ANTWERP,"23-07-2022 13:11:41",1
BE_NAMUR,"23-07-2022 13:11:47",1
BE_LIEGE,"23-07-2022 13:11:50",1
BE_BRUSSELS,"23-07-2022 13:11:54",1
BE_ATH,"23-07-2022 13:11:56",1
BE_LIMBURG,"23-07-2022 13:12:12",1
BE_WEST_FLANDERS,"23-07-2022 13:12:20",1
BE_EAST_FLANDERS,"23-07-2022 13:12:22",1
BE_ANTWERP,"24-07-2022 01:11:35",1
BE_NAMUR,"24-07-2022 01:11:44",1
BE_LIEGE,"24-07-2022 01:11:47",1
BE_ATH,"24-07-2022 01:11:56",1
BE_BRUSSELS,"24-07-2022 01:12:00",1
BE_WEST_FLANDERS,"24-07-2022 01:12:07",1
BE_EAST_FLANDERS,"24-07-2022 01:12:22",1
BE_LIMBURG,"24-07-2022 01:12:25",1
BE_ANTWERP,"24-07-2022 13:11:40",1
BE_NAMUR,"24-07-2022 13:11:46",1
BE_LIEGE,"24-07-2022 13:11:52",1
BE_ATH,"24-07-2022 13:11:53",1
BE_BRUSSELS,"24-07-2022 13:12:00",1
BE_WEST_FLANDERS,"24-07-2022 13:12:18",1
BE_EAST_FLANDERS,"24-07-2022 13:12:29",1
BE_LIMBURG,"24-07-2022 13:12:29",1
BE_ANTWERP,"25-07-2022 01:11:41",1
BE_LIEGE,"25-07-2022 01:11:50",1
BE_NAMUR,"25-07-2022 01:11:51",1
BE_BRUSSELS,"25-07-2022 01:11:58",1
BE_ATH,"25-07-2022 01:12:06",1
BE_WEST_FLANDERS,"25-07-2022 01:12:18",1
BE_EAST_FLANDERS,"25-07-2022 01:12:29",1
BE_LIMBURG,"25-07-2022 01:12:32",1
BE_ANTWERP,"25-07-2022 13:11:43",1
BE_LIEGE,"25-07-2022 13:11:49",1
BE_NAMUR,"25-07-2022 13:11:53",1
BE_ATH,"25-07-2022 13:12:02",1
BE_WEST_FLANDERS,"25-07-2022 13:12:25",1
BE_BRUSSELS,"25-07-2022 13:12:29",1
BE_EAST_FLANDERS,"25-07-2022 13:12:36",1
BE_LIMBURG,"25-07-2022 13:12:36",1
BE_LIEGE,"26-07-2022 01:11:49",1
BE_NAMUR,"26-07-2022 01:11:50",1
BE_ANTWERP,"26-07-2022 01:11:54",1
BE_ATH,"26-07-2022 01:12:01",1
BE_WEST_FLANDERS,"26-07-2022 01:12:07",1
BE_EAST_FLANDERS,"26-07-2022 01:12:14",1
BE_LIMBURG,"26-07-2022 01:12:21",1
BE_BRUSSELS,"26-07-2022 01:12:50",1
BE_ANTWERP,"26-07-2022 13:11:43",1
BE_LIEGE,"26-07-2022 13:11:50",1
BE_NAMUR,"26-07-2022 13:11:56",1
BE_ATH,"26-07-2022 13:12:03",1
BE_LIMBURG,"26-07-2022 13:12:03",1
BE_WEST_FLANDERS,"26-07-2022 13:12:07",1
BE_BRUSSELS,"26-07-2022 13:12:20",1
BE_EAST_FLANDERS,"26-07-2022 13:12:32",1
BE_ANTWERP,"27-07-2022 01:11:36",1
BE_NAMUR,"27-07-2022 01:11:47",1
BE_LIEGE,"27-07-2022 01:11:54",1
BE_ATH,"27-07-2022 01:11:58",1
BE_BRUSSELS,"27-07-2022 01:12:07",1
BE_WEST_FLANDERS,"27-07-2022 01:12:16",1
BE_LIMBURG,"27-07-2022 01:12:23",1
BE_EAST_FLANDERS,"27-07-2022 01:12:24",1
BE_ANTWERP,"27-07-2022 13:11:41",1
BE_NAMUR,"27-07-2022 13:11:52",1
BE_LIEGE,"27-07-2022 13:11:54",1
BE_ATH,"27-07-2022 13:12:05",1
BE_BRUSSELS,"27-07-2022 13:12:18",1
BE_WEST_FLANDERS,"27-07-2022 13:12:19",1
BE_LIMBURG,"27-07-2022 13:12:26",1
BE_EAST_FLANDERS,"27-07-2022 13:12:28",1
BE_ANTWERP,"28-07-2022 01:11:41",1
BE_NAMUR,"28-07-2022 01:11:43",1
BE_LIEGE,"28-07-2022 01:11:44",1
BE_ATH,"28-07-2022 01:11:54",1
BE_EAST_FLANDERS,"28-07-2022 01:12:14",1
BE_WEST_FLANDERS,"28-07-2022 01:12:17",1
BE_LIMBURG,"28-07-2022 01:12:17",1
BE_BRUSSELS,"28-07-2022 01:12:30",1
BE_ANTWERP,"28-07-2022 13:11:44",1
BE_NAMUR,"28-07-2022 13:11:53",1
BE_LIEGE,"28-07-2022 13:11:52",1
BE_ATH,"28-07-2022 13:12:00",1
BE_WEST_FLANDERS,"28-07-2022 13:12:16",1
BE_BRUSSELS,"28-07-2022 13:12:19",1
BE_EAST_FLANDERS,"28-07-2022 13:12:19",1
BE_LIMBURG,"28-07-2022 13:12:24",1
BE_ANTWERP,"29-07-2022 01:11:39",1
BE_LIEGE,"29-07-2022 01:11:48",1
BE_NAMUR,"29-07-2022 01:11:49",1
BE_ATH,"29-07-2022 01:11:57",1
BE_WEST_FLANDERS,"29-07-2022 01:12:10",1
BE_EAST_FLANDERS,"29-07-2022 01:12:17",1
BE_BRUSSELS,"29-07-2022 01:12:24",1
BE_LIMBURG,"29-07-2022 01:12:24",1
BE_ANTWERP,"29-07-2022 13:11:45",1
BE_NAMUR,"29-07-2022 13:11:55",1
BE_LIEGE,"29-07-2022 13:12:00",1
BE_ATH,"29-07-2022 13:12:03",1
BE_WEST_FLANDERS,"29-07-2022 13:12:25",1
BE_EAST_FLANDERS,"29-07-2022 13:12:31",1
BE_BRUSSELS,"29-07-2022 13:12:33",1
BE_LIMBURG,"29-07-2022 13:12:36",1
BE_ANTWERP,"30-07-2022 01:11:47",1
BE_NAMUR,"30-07-2022 01:11:52",1
BE_LIEGE,"30-07-2022 01:11:53",1
BE_ATH,"30-07-2022 01:12:07",1
BE_BRUSSELS,"30-07-2022 01:12:09",1
BE_WEST_FLANDERS,"30-07-2022 01:12:19",1
BE_EAST_FLANDERS,"30-07-2022 01:12:23",1
BE_LIMBURG,"30-07-2022 01:12:32",1
BE_ANTWERP,"30-07-2022 13:11:49",1
BE_NAMUR,"30-07-2022 13:11:53",1
BE_LIEGE,"30-07-2022 13:11:54",1
BE_ATH,"30-07-2022 13:12:03",1
BE_EAST_FLANDERS,"30-07-2022 13:12:20",1
BE_WEST_FLANDERS,"30-07-2022 13:12:21",1
BE_LIMBURG,"30-07-2022 13:12:17",1
BE_BRUSSELS,"30-07-2022 13:18:52",1
BE_ANTWERP,"31-07-2022 01:11:47",1
BE_NAMUR,"31-07-2022 01:11:49",1
BE_LIEGE,"31-07-2022 01:11:54",1
BE_ATH,"31-07-2022 01:11:57",1
BE_BRUSSELS,"31-07-2022 01:12:01",1
BE_WEST_FLANDERS,"31-07-2022 01:12:15",1
BE_EAST_FLANDERS,"31-07-2022 01:12:23",1
BE_LIMBURG,"31-07-2022 01:12:31",1
BE_ANTWERP,"31-07-2022 13:11:46",1
BE_LIEGE,"31-07-2022 13:11:54",1
BE_NAMUR,"31-07-2022 13:11:55",1
BE_ATH,"31-07-2022 13:11:59",1
BE_EAST_FLANDERS,"31-07-2022 13:12:20",1
BE_WEST_FLANDERS,"31-07-2022 13:12:27",1
BE_BRUSSELS,"31-07-2022 13:12:38",1
BE_LIMBURG,"31-07-2022 13:12:39",1
BE_ANTWERP,"01-08-2022 01:11:43",1
BE_LIEGE,"01-08-2022 01:11:47",1
BE_NAMUR,"01-08-2022 01:11:54",1
BE_BRUSSELS,"01-08-2022 01:11:59",1
BE_ATH,"01-08-2022 01:12:01",1
BE_WEST_FLANDERS,"01-08-2022 01:12:14",1
BE_EAST_FLANDERS,"01-08-2022 01:12:24",1
BE_LIMBURG,"01-08-2022 01:12:38",1
BE_ANTWERP,"01-08-2022 13:11:57",1
BE_NAMUR,"01-08-2022 13:12:06",1
BE_LIEGE,"01-08-2022 13:12:05",1
BE_ATH,"01-08-2022 13:12:22",1
BE_EAST_FLANDERS,"01-08-2022 13:12:32",1
BE_WEST_FLANDERS,"01-08-2022 13:12:33",1
BE_LIMBURG,"01-08-2022 13:12:40",1
BE_BRUSSELS,"01-08-2022 13:12:47",1
BE_ANTWERP,"02-08-2022 01:12:01",1
BE_LIEGE,"02-08-2022 01:12:05",1
BE_NAMUR,"02-08-2022 01:12:06",1
BE_ATH,"02-08-2022 01:12:17",1
BE_BRUSSELS,"02-08-2022 01:12:33",1
BE_EAST_FLANDERS,"02-08-2022 01:12:41",1
BE_WEST_FLANDERS,"02-08-2022 01:12:41",1
BE_LIMBURG,"02-08-2022 01:12:48",1
BE_ANTWERP,"02-08-2022 13:11:58",1
BE_NAMUR,"02-08-2022 13:12:08",1
BE_ATH,"02-08-2022 13:12:17",1
BE_LIEGE,"02-08-2022 13:12:19",1
BE_BRUSSELS,"02-08-2022 13:12:34",1
BE_WEST_FLANDERS,"02-08-2022 13:12:38",1
BE_EAST_FLANDERS,"02-08-2022 13:12:39",1
BE_LIMBURG,"02-08-2022 13:12:39",1
BE_ANTWERP,"03-08-2022 01:11:58",1
BE_LIEGE,"03-08-2022 01:12:06",1
BE_NAMUR,"03-08-2022 01:12:06",1
BE_ATH,"03-08-2022 01:12:13",1
BE_WEST_FLANDERS,"03-08-2022 01:12:29",1
BE_BRUSSELS,"03-08-2022 01:12:34",1
BE_EAST_FLANDERS,"03-08-2022 01:12:38",1
BE_LIMBURG,"03-08-2022 01:12:43",1
BE_ANTWERP,"03-08-2022 13:11:56",1
BE_LIEGE,"03-08-2022 13:12:08",1
BE_NAMUR,"03-08-2022 13:12:08",1
BE_ATH,"03-08-2022 13:12:16",1
BE_BRUSSELS,"03-08-2022 13:12:19",1
BE_WEST_FLANDERS,"03-08-2022 13:12:33",1
BE_EAST_FLANDERS,"03-08-2022 13:12:38",1
BE_LIMBURG,"03-08-2022 13:12:55",1
BE_ANTWERP,"04-08-2022 01:11:52",1
BE_NAMUR,"04-08-2022 01:12:03",1
BE_LIEGE,"04-08-2022 01:12:08",1
BE_ATH,"04-08-2022 01:12:15",1
BE_WEST_FLANDERS,"04-08-2022 01:12:25",1
BE_EAST_FLANDERS,"04-08-2022 01:12:28",1
BE_LIMBURG,"04-08-2022 01:12:44",1
BE_BRUSSELS,"04-08-2022 01:12:48",1
BE_ANTWERP,"04-08-2022 13:12:00",1
BE_LIEGE,"04-08-2022 13:12:03",1
BE_NAMUR,"04-08-2022 13:12:06",1
BE_ATH,"04-08-2022 13:12:20",1
BE_EAST_FLANDERS,"04-08-2022 13:12:32",1
BE_BRUSSELS,"04-08-2022 13:12:37",1
BE_LIMBURG,"04-08-2022 13:12:41",1
BE_WEST_FLANDERS,"04-08-2022 13:12:42",1
BE_ANTWERP,"05-08-2022 01:12:03",1
BE_NAMUR,"05-08-2022 01:12:09",1
BE_LIEGE,"05-08-2022 01:12:10",1
BE_ATH,"05-08-2022 01:12:16",1
BE_BRUSSELS,"05-08-2022 01:12:18",1
BE_WEST_FLANDERS,"05-08-2022 01:12:35",1
BE_EAST_FLANDERS,"05-08-2022 01:12:37",1
BE_LIMBURG,"05-08-2022 01:12:52",1
BE_ANTWERP,"05-08-2022 13:12:02",1
BE_LIEGE,"05-08-2022 13:12:04",1
BE_NAMUR,"05-08-2022 13:12:08",1
BE_ATH,"05-08-2022 13:12:17",1
BE_WEST_FLANDERS,"05-08-2022 13:12:33",1
BE_BRUSSELS,"05-08-2022 13:12:39",1
BE_EAST_FLANDERS,"05-08-2022 13:12:41",1
BE_LIMBURG,"05-08-2022 13:12:48",1
BE_ANTWERP,"06-08-2022 01:12:02",1
BE_NAMUR,"06-08-2022 01:12:08",1
BE_LIEGE,"06-08-2022 01:12:08",1
BE_ATH,"06-08-2022 01:12:15",1
BE_WEST_FLANDERS,"06-08-2022 01:12:32",1
BE_LIMBURG,"06-08-2022 01:12:37",1
BE_EAST_FLANDERS,"06-08-2022 01:12:41",1
BE_BRUSSELS,"06-08-2022 01:12:44",1
BE_ANTWERP,"06-08-2022 13:12:00",1
BE_LIEGE,"06-08-2022 13:12:07",1
BE_NAMUR,"06-08-2022 13:12:08",1
BE_BRUSSELS,"06-08-2022 13:12:15",1
BE_ATH,"06-08-2022 13:12:16",1
BE_WEST_FLANDERS,"06-08-2022 13:12:33",1
BE_LIMBURG,"06-08-2022 13:12:40",1
BE_EAST_FLANDERS,"06-08-2022 13:12:40",1
BE_ANTWERP,"07-08-2022 01:12:01",1
BE_NAMUR,"07-08-2022 01:12:04",1
BE_LIEGE,"07-08-2022 01:12:08",1
BE_ATH,"07-08-2022 01:12:17",1
BE_EAST_FLANDERS,"07-08-2022 01:12:41",1
BE_WEST_FLANDERS,"07-08-2022 01:12:44",1
BE_LIMBURG,"07-08-2022 01:12:55",1
BE_ANTWERP,"07-08-2022 13:11:55",1
BE_LIEGE,"07-08-2022 13:12:03",1
BE_NAMUR,"07-08-2022 13:12:03",1
BE_ATH,"07-08-2022 13:12:11",1
BE_WEST_FLANDERS,"07-08-2022 13:12:34",1
BE_LIMBURG,"07-08-2022 13:12:46",1
BE_EAST_FLANDERS,"07-08-2022 13:12:48",1
BE_NAMUR,"08-08-2022 01:11:57",1
BE_LIEGE,"08-08-2022 01:11:57",1
BE_ANTWERP,"08-08-2022 01:11:58",1
BE_ATH,"08-08-2022 01:12:09",1
BE_EAST_FLANDERS,"08-08-2022 01:12:35",1
BE_WEST_FLANDERS,"08-08-2022 01:12:38",1
BE_LIMBURG,"08-08-2022 01:12:43",1
BE_LIEGE,"08-08-2022 13:12:01",1
BE_ANTWERP,"08-08-2022 13:12:07",1
BE_NAMUR,"08-08-2022 13:12:08",1
BE_ATH,"08-08-2022 13:12:10",1
BE_EAST_FLANDERS,"08-08-2022 13:12:37",1
BE_WEST_FLANDERS,"08-08-2022 13:12:49",1
BE_LIMBURG,"08-08-2022 13:12:51",1
BE_ANTWERP,"09-08-2022 13:11:56",1
BE_NAMUR,"09-08-2022 13:12:07",1
BE_LIEGE,"09-08-2022 13:12:09",1
BE_ATH,"09-08-2022 13:12:23",1
BE_WEST_FLANDERS,"09-08-2022 13:12:34",1
BE_EAST_FLANDERS,"09-08-2022 13:12:35",1
BE_LIMBURG,"09-08-2022 13:12:37",1
BE_ANTWERP,"10-08-2022 01:11:55",1
